departamento,fecha_inicio_semana,dias_cubiertos,bloques,semana_temporalmente_completa
Montevideo,2019-07-15,7,diario,True
Montevideo,2019-07-22,7,diario,True
Montevideo,2019-07-29,7,diario,True
Montevideo,2019-08-05,7,diario,True
Montevideo,2019-08-12,7,diario,True
Montevideo,2019-08-19,7,diario,True
Montevideo,2019-08-26,7,diario,True
Montevideo,2019-09-02,7,diario,True
Montevideo,2019-09-09,7,diario,True
Montevideo,2019-09-16,7,diario,True
Montevideo,2019-09-23,7,diario,True
Montevideo,2019-09-30,7,diario,True
Montevideo,2019-10-07,7,diario,True
Montevideo,2019-10-14,7,diario,True
Montevideo,2019-10-21,7,diario,True
Montevideo,2019-10-28,7,diario,True
Montevideo,2019-11-04,7,diario,True
Montevideo,2019-11-11,7,diario,True
Montevideo,2019-11-18,7,diario,True
Montevideo,2019-11-25,7,diario,True
Montevideo,2019-12-02,7,diario,True
Montevideo,2019-12-09,7,diario,True
Montevideo,2019-12-16,7,diario,True
Montevideo,2019-12-23,7,diario,True
Montevideo,2019-12-30,7,diario,True
Montevideo,2020-01-06,7,diario,True
Montevideo,2020-01-13,7,diario,True
Montevideo,2020-01-20,7,diario,True
Montevideo,2020-01-27,7,diario,True
Montevideo,2020-02-03,7,diario,True
Montevideo,2020-02-10,7,diario,True
Montevideo,2020-02-17,7,diario,True
Montevideo,2020-02-24,7,diario,True
Montevideo,2020-03-02,7,diario,True
Montevideo,2020-03-09,7,diario,True
Montevideo,2020-03-16,7,diario,True
Montevideo,2020-03-23,7,diario,True
Montevideo,2020-03-30,7,diario,True
Montevideo,2020-04-06,7,diario,True
Montevideo,2020-04-13,7,diario,True
Montevideo,2020-04-20,7,diario,True
Montevideo,2020-04-27,7,diario,True
Montevideo,2020-05-04,7,diario,True
Montevideo,2020-05-11,7,diario,True
Montevideo,2020-05-18,7,diario,True
Montevideo,2020-05-25,7,diario,True
Montevideo,2020-06-01,7,diario,True
Montevideo,2020-06-08,7,diario,True
Montevideo,2020-06-15,7,diario,True
Montevideo,2020-06-22,7,diario,True
Montevideo,2020-06-29,7,diario,True
Montevideo,2020-07-06,7,diario,True
Montevideo,2020-07-13,7,diario,True
Montevideo,2020-07-20,7,diario,True
Montevideo,2020-07-27,7,diario,True
Montevideo,2020-08-03,7,diario,True
Montevideo,2020-08-10,7,diario,True
Montevideo,2020-08-17,7,diario,True
Montevideo,2020-08-24,7,diario,True
Montevideo,2020-08-31,7,diario,True
Montevideo,2020-09-07,7,diario,True
Montevideo,2020-09-14,7,diario,True
Montevideo,2020-09-21,7,diario,True
Montevideo,2020-09-28,7,diario,True
Montevideo,2020-10-05,7,diario,True
Montevideo,2020-10-12,7,diario,True
Montevideo,2020-10-19,7,diario,True
Montevideo,2020-10-26,7,diario,True
Montevideo,2020-11-02,7,diario,True
Montevideo,2020-11-09,7,diario,True
Montevideo,2020-11-16,7,diario,True
Montevideo,2020-11-23,7,diario,True
Montevideo,2020-11-30,7,diario,True
Montevideo,2020-12-07,7,diario,True
Montevideo,2020-12-14,7,diario,True
Montevideo,2020-12-21,7,diario,True
Montevideo,2020-12-28,7,diario,True
Montevideo,2021-01-04,7,diario,True
Montevideo,2021-01-11,7,diario,True
Montevideo,2021-01-18,7,diario,True
Montevideo,2021-01-25,7,diario,True
Montevideo,2021-02-01,7,diario,True
Montevideo,2021-02-08,7,diario,True
Montevideo,2021-02-15,7,diario,True
Montevideo,2021-02-22,7,diario,True
Montevideo,2021-03-01,7,diario,True
Montevideo,2021-03-08,7,diario,True
Montevideo,2021-03-15,7,diario,True
Montevideo,2021-03-22,7,diario,True
Montevideo,2021-03-29,7,diario,True
Montevideo,2021-04-05,7,diario,True
Montevideo,2021-04-12,7,diario,True
Montevideo,2021-04-19,7,diario,True
Montevideo,2021-04-26,7,diario,True
Montevideo,2021-05-03,7,diario,True
Montevideo,2021-05-10,7,diario,True
Montevideo,2021-05-17,7,diario,True
Montevideo,2021-05-24,7,diario,True
Montevideo,2021-05-31,7,diario,True
Montevideo,2021-06-07,7,diario,True
Montevideo,2021-06-14,7,diario,True
Montevideo,2021-06-21,7,diario,True
Montevideo,2021-06-28,7,diario,True
Montevideo,2021-07-05,7,diario,True
Montevideo,2021-07-12,7,diario,True
Montevideo,2021-07-19,7,diario,True
Montevideo,2021-07-26,7,diario,True
Montevideo,2021-08-02,7,diario,True
Montevideo,2021-08-09,7,diario,True
Montevideo,2021-08-16,7,diario,True
Montevideo,2021-08-23,7,diario,True
Montevideo,2021-08-30,7,diario,True
Montevideo,2021-09-06,7,diario,True
Montevideo,2021-09-13,7,diario,True
Montevideo,2021-09-20,7,diario,True
Montevideo,2021-09-27,7,diario,True
Montevideo,2021-10-04,7,diario,True
Montevideo,2021-10-11,7,diario,True
Montevideo,2021-10-18,7,diario,True
Montevideo,2021-10-25,7,diario,True
Montevideo,2021-11-01,7,diario,True
Montevideo,2021-11-08,7,diario,True
Montevideo,2021-11-15,7,diario,True
Montevideo,2021-11-22,7,diario,True
Montevideo,2021-11-29,7,diario,True
Montevideo,2021-12-06,7,diario,True
Montevideo,2021-12-13,7,diario,True
Montevideo,2021-12-20,7,diario,True
Montevideo,2021-12-27,7,diario,True
Montevideo,2022-01-03,7,diario,True
Montevideo,2022-01-10,7,diario,True
Montevideo,2022-01-17,7,diario,True
Montevideo,2022-01-24,7,diario,True
Montevideo,2022-01-31,7,diario,True
Montevideo,2022-02-07,7,diario,True
Montevideo,2022-02-14,7,diario,True
Montevideo,2022-02-21,7,diario,True
Montevideo,2022-02-28,7,diario,True
Montevideo,2022-03-07,7,diario,True
Montevideo,2022-03-14,7,diario,True
Montevideo,2022-03-21,7,diario,True
Montevideo,2022-03-28,7,diario,True
Montevideo,2022-04-04,7,diario,True
Montevideo,2022-04-11,7,diario,True
Montevideo,2022-04-18,7,diario,True
Montevideo,2022-04-25,7,diario,True
Montevideo,2022-05-02,7,diario,True
Montevideo,2022-05-09,7,diario,True
Montevideo,2022-05-16,7,diario,True
Montevideo,2022-05-23,7,diario,True
Montevideo,2022-05-30,7,diario,True
Montevideo,2022-06-06,7,diario,True
Montevideo,2022-06-13,7,diario,True
Montevideo,2022-06-20,7,diario,True
Montevideo,2022-06-27,7,diario,True
Montevideo,2022-07-04,7,diario,True
Montevideo,2022-07-11,7,diario,True
Montevideo,2022-07-18,7,diario,True
Montevideo,2022-07-25,7,diario,True
Montevideo,2022-08-01,7,diario,True
Montevideo,2022-08-08,7,diario,True
Montevideo,2022-08-15,7,diario,True
Montevideo,2022-08-22,7,diario,True
Montevideo,2022-08-29,7,diario,True
Montevideo,2022-09-05,7,diario,True
Montevideo,2022-09-12,7,diario,True
Montevideo,2022-09-19,7,diario,True
Montevideo,2022-09-26,7,diario,True
Montevideo,2022-10-03,7,diario,True
Montevideo,2022-10-10,7,diario,True
Montevideo,2022-10-17,7,diario,True
Montevideo,2022-10-24,7,diario,True
Montevideo,2022-10-31,7,diario,True
Montevideo,2022-11-07,7,diario,True
Montevideo,2022-11-14,7,diario,True
Montevideo,2022-11-21,7,diario,True
Montevideo,2022-11-28,7,diario,True
Montevideo,2022-12-05,7,diario,True
Montevideo,2022-12-12,7,diario,True
Montevideo,2022-12-19,7,diario,True
Montevideo,2022-12-26,7,diario,True
Montevideo,2023-01-02,7,diario,True
Montevideo,2023-01-09,7,diario,True
Montevideo,2023-01-16,7,diario,True
Montevideo,2023-01-23,7,diario,True
Montevideo,2023-01-30,7,diario,True
Montevideo,2023-02-06,7,diario,True
Montevideo,2023-02-13,7,diario,True
Montevideo,2023-02-20,7,diario,True
Montevideo,2023-02-27,7,diario,True
Montevideo,2023-03-06,7,diario,True
Montevideo,2023-03-13,7,diario,True
Montevideo,2023-03-20,7,diario,True
Montevideo,2023-03-27,7,diario,True
Montevideo,2023-04-03,7,diario,True
Montevideo,2023-04-10,7,diario,True
Montevideo,2023-04-17,7,diario,True
Montevideo,2023-04-24,7,diario,True
Montevideo,2023-05-01,7,diario,True
Montevideo,2023-05-08,7,diario,True
Montevideo,2023-05-15,7,diario,True
Montevideo,2023-05-22,7,diario,True
Montevideo,2023-05-29,7,diario,True
Montevideo,2023-06-05,7,diario,True
Montevideo,2023-06-12,7,diario,True
Montevideo,2023-06-19,7,diario,True
Montevideo,2023-06-26,7,diario,True
Montevideo,2023-07-03,7,diario,True
Montevideo,2023-07-10,7,diario,True
Montevideo,2023-07-17,7,diario,True
Montevideo,2023-07-24,7,diario,True
Montevideo,2023-07-31,7,diario,True
Montevideo,2023-08-07,7,diario,True
Montevideo,2023-08-14,7,diario,True
Montevideo,2023-08-21,7,diario,True
Montevideo,2023-08-28,7,diario,True
Montevideo,2023-09-04,7,diario,True
Montevideo,2023-09-11,7,diario,True
Montevideo,2023-09-18,7,diario,True
Montevideo,2023-09-25,7,diario,True
Montevideo,2023-10-02,7,diario,True
Montevideo,2023-10-09,7,diario,True
Montevideo,2023-10-16,7,diario,True
Montevideo,2023-10-23,7,diario,True
Montevideo,2023-10-30,7,diario,True
Montevideo,2023-11-06,7,diario,True
Montevideo,2023-11-13,7,diario,True
Montevideo,2023-11-20,7,diario,True
Montevideo,2023-11-27,7,diario,True
Montevideo,2023-12-04,7,diario,True
Montevideo,2023-12-11,7,diario,True
Montevideo,2023-12-18,7,diario,True
Montevideo,2023-12-25,7,diario,True
Montevideo,2024-01-01,7,diario,True
Montevideo,2024-01-08,7,diario,True
Montevideo,2024-01-15,7,diario,True
Montevideo,2024-01-22,7,diario,True
Montevideo,2024-01-29,7,diario,True
Montevideo,2024-02-05,7,diario,True
Montevideo,2024-02-12,7,diario,True
Montevideo,2024-02-19,7,diario,True
Montevideo,2024-02-26,7,diario,True
Montevideo,2024-03-04,7,diario,True
Montevideo,2024-03-11,7,diario,True
Montevideo,2024-03-18,7,diario,True
Montevideo,2024-03-25,7,diario,True
Montevideo,2024-04-01,7,diario,True
Montevideo,2024-04-08,7,diario,True
Montevideo,2024-04-15,7,diario,True
Montevideo,2024-04-22,7,diario,True
Montevideo,2024-04-29,7,diario,True
Montevideo,2024-05-06,7,diario,True
Montevideo,2024-05-13,7,diario,True
Montevideo,2024-05-20,7,diario,True
Montevideo,2024-05-27,7,diario,True
Montevideo,2024-06-03,7,diario,True
Montevideo,2024-06-10,7,diario,True
Montevideo,2024-06-17,7,diario,True
Montevideo,2024-06-24,7,diario,True
Montevideo,2024-07-01,7,diario,True
Montevideo,2024-07-08,7,diario,True
Montevideo,2024-07-15,7,diario,True
Montevideo,2024-07-22,7,diario,True
Montevideo,2024-07-29,7,diario,True
Montevideo,2024-08-05,7,diario,True
Montevideo,2024-08-12,7,diario,True
Montevideo,2024-08-19,7,diario,True
Montevideo,2024-08-26,7,diario,True
Montevideo,2024-09-02,7,diario,True
Montevideo,2024-09-09,7,diario,True
Montevideo,2024-09-16,7,diario,True
Montevideo,2024-09-23,7,diario,True
Montevideo,2024-09-30,7,diario,True
Montevideo,2024-10-07,7,diario,True
Montevideo,2024-10-14,7,diario,True
Montevideo,2024-10-21,7,diario,True
Montevideo,2024-10-28,7,diario,True
Montevideo,2024-11-04,7,diario,True
Montevideo,2024-11-11,7,diario,True
Montevideo,2024-11-18,7,diario,True
Montevideo,2024-11-25,7,diario,True
Montevideo,2024-12-02,7,diario,True
Montevideo,2024-12-09,7,diario,True
Montevideo,2024-12-16,7,diario,True
Montevideo,2024-12-23,7,diario,True
Montevideo,2024-12-30,7,diario+horario,True
Montevideo,2025-01-06,7,horario,True
Montevideo,2025-01-13,7,horario,True
Montevideo,2025-01-20,7,horario,True
Montevideo,2025-01-27,7,horario,True
Montevideo,2025-02-03,7,horario,True
Montevideo,2025-02-10,7,horario,True
Montevideo,2025-02-17,7,horario,True
Montevideo,2025-02-24,7,horario,True
Montevideo,2025-03-03,7,horario,True
Montevideo,2025-03-10,7,horario,True
Montevideo,2025-03-17,7,horario,True
Montevideo,2025-03-24,7,horario,True
Montevideo,2025-03-31,7,horario,True
Montevideo,2025-04-07,7,horario,True
Montevideo,2025-04-14,7,horario,True
Montevideo,2025-04-21,7,horario,True
Montevideo,2025-04-28,7,horario,True
Montevideo,2025-05-05,7,horario,True
Montevideo,2025-05-12,7,horario,True
Montevideo,2025-05-19,7,horario,True
Montevideo,2025-05-26,7,horario,True
Montevideo,2025-06-02,7,horario,True
Montevideo,2025-06-09,7,horario,True
Montevideo,2025-06-16,7,horario,True
Montevideo,2025-06-23,7,horario,True
Montevideo,2025-06-30,7,horario,True
Montevideo,2025-07-07,7,horario,True
Montevideo,2025-07-14,7,horario,True
Montevideo,2025-07-21,7,horario,True
Montevideo,2025-07-28,7,horario,True
Montevideo,2025-08-04,7,horario,True
Montevideo,2025-08-11,7,horario,True
Montevideo,2025-08-18,7,horario,True
Montevideo,2025-08-25,7,horario,True
Montevideo,2025-09-01,7,horario,True
Montevideo,2025-09-08,7,horario,True
Montevideo,2025-09-15,7,horario,True
Montevideo,2025-09-22,7,horario,True
Montevideo,2025-09-29,7,horario,True
Montevideo,2025-10-06,7,horario,True
Montevideo,2025-10-13,7,horario,True
Montevideo,2025-10-20,7,horario,True
Montevideo,2025-10-27,7,horario,True
Montevideo,2025-11-03,7,horario,True
Montevideo,2025-11-10,7,horario,True
Montevideo,2025-11-17,7,horario,True
Montevideo,2025-11-24,7,horario,True
Montevideo,2025-12-01,7,horario,True
Montevideo,2025-12-08,7,horario,True
Montevideo,2025-12-15,7,horario,True
Montevideo,2025-12-22,7,horario,True
Montevideo,2025-12-29,3,horario,False
Paysandú,2018-01-01,7,diario,True
Paysandú,2018-01-08,7,diario,True
Paysandú,2018-01-15,7,diario,True
Paysandú,2018-01-22,7,diario,True
Paysandú,2018-01-29,7,diario,True
Paysandú,2018-02-05,7,diario,True
Paysandú,2018-02-12,7,diario,True
Paysandú,2018-02-19,7,diario,True
Paysandú,2018-02-26,7,diario,True
Paysandú,2018-03-05,7,diario,True
Paysandú,2018-03-12,7,diario,True
Paysandú,2018-03-19,7,diario,True
Paysandú,2018-03-26,7,diario,True
Paysandú,2018-04-02,7,diario,True
Paysandú,2018-04-09,7,diario,True
Paysandú,2018-04-16,7,diario,True
Paysandú,2018-04-23,7,diario,True
Paysandú,2018-04-30,7,diario,True
Paysandú,2018-05-07,7,diario,True
Paysandú,2018-05-14,7,diario,True
Paysandú,2018-05-21,7,diario,True
Paysandú,2018-05-28,7,diario,True
Paysandú,2018-06-04,7,diario,True
Paysandú,2018-06-11,7,diario,True
Paysandú,2018-06-18,7,diario,True
Paysandú,2018-06-25,7,diario,True
Paysandú,2018-07-02,7,diario,True
Paysandú,2018-07-09,7,diario,True
Paysandú,2018-07-16,7,diario,True
Paysandú,2018-07-23,7,diario,True
Paysandú,2018-07-30,7,diario,True
Paysandú,2018-08-06,7,diario,True
Paysandú,2018-08-13,7,diario,True
Paysandú,2018-08-20,7,diario,True
Paysandú,2018-08-27,7,diario,True
Paysandú,2018-09-03,7,diario,True
Paysandú,2018-09-10,7,diario,True
Paysandú,2018-09-17,7,diario,True
Paysandú,2018-09-24,7,diario,True
Paysandú,2018-10-01,7,diario,True
Paysandú,2018-10-08,7,diario,True
Paysandú,2018-10-15,7,diario,True
Paysandú,2018-10-22,7,diario,True
Paysandú,2018-10-29,7,diario,True
Paysandú,2018-11-05,7,diario,True
Paysandú,2018-11-12,7,diario,True
Paysandú,2018-11-19,7,diario,True
Paysandú,2018-11-26,7,diario,True
Paysandú,2018-12-03,7,diario,True
Paysandú,2018-12-10,7,diario,True
Paysandú,2018-12-17,7,diario,True
Paysandú,2018-12-24,7,diario,True
Paysandú,2018-12-31,7,diario,True
Paysandú,2019-01-07,7,diario,True
Paysandú,2019-01-14,7,diario,True
Paysandú,2019-01-21,7,diario,True
Paysandú,2019-01-28,7,diario,True
Paysandú,2019-02-04,7,diario,True
Paysandú,2019-02-11,7,diario,True
Paysandú,2019-02-18,7,diario,True
Paysandú,2019-02-25,7,diario,True
Paysandú,2019-03-04,7,diario,True
Paysandú,2019-03-11,7,diario,True
Paysandú,2019-03-18,7,diario,True
Paysandú,2019-03-25,7,diario,True
Paysandú,2019-04-01,7,diario,True
Paysandú,2019-04-08,7,diario,True
Paysandú,2019-04-15,7,diario,True
Paysandú,2019-04-22,7,diario,True
Paysandú,2019-04-29,7,diario,True
Paysandú,2019-05-06,7,diario,True
Paysandú,2019-05-13,7,diario,True
Paysandú,2019-05-20,7,diario,True
Paysandú,2019-05-27,7,diario,True
Paysandú,2019-06-03,7,diario,True
Paysandú,2019-06-10,7,diario,True
Paysandú,2019-06-17,7,diario,True
Paysandú,2019-06-24,7,diario,True
Paysandú,2019-07-01,7,diario,True
Paysandú,2019-07-08,7,diario,True
Paysandú,2019-07-15,7,diario,True
Paysandú,2019-07-22,7,diario,True
Paysandú,2019-07-29,7,diario,True
Paysandú,2019-08-05,7,diario,True
Paysandú,2019-08-12,7,diario,True
Paysandú,2019-08-19,7,diario,True
Paysandú,2019-08-26,7,diario,True
Paysandú,2019-09-02,7,diario,True
Paysandú,2019-09-09,7,diario,True
Paysandú,2019-09-16,7,diario,True
Paysandú,2019-09-23,7,diario,True
Paysandú,2019-09-30,7,diario,True
Paysandú,2019-10-07,7,diario,True
Paysandú,2019-10-14,7,diario,True
Paysandú,2019-10-21,7,diario,True
Paysandú,2019-10-28,7,diario,True
Paysandú,2019-11-04,7,diario,True
Paysandú,2019-11-11,7,diario,True
Paysandú,2019-11-18,7,diario,True
Paysandú,2019-11-25,7,diario,True
Paysandú,2019-12-02,7,diario,True
Paysandú,2019-12-09,7,diario,True
Paysandú,2019-12-16,7,diario,True
Paysandú,2019-12-23,7,diario,True
Paysandú,2019-12-30,7,diario,True
Paysandú,2020-01-06,7,diario,True
Paysandú,2020-01-13,7,diario,True
Paysandú,2020-01-20,7,diario,True
Paysandú,2020-01-27,7,diario,True
Paysandú,2020-02-03,7,diario,True
Paysandú,2020-02-10,7,diario,True
Paysandú,2020-02-17,7,diario,True
Paysandú,2020-02-24,7,diario,True
Paysandú,2020-03-02,7,diario,True
Paysandú,2020-03-09,7,diario,True
Paysandú,2020-03-16,7,diario,True
Paysandú,2020-03-23,7,diario,True
Paysandú,2020-03-30,7,diario,True
Paysandú,2020-04-06,7,diario,True
Paysandú,2020-04-13,7,diario,True
Paysandú,2020-04-20,7,diario,True
Paysandú,2020-04-27,7,diario,True
Paysandú,2020-05-04,7,diario,True
Paysandú,2020-05-11,7,diario,True
Paysandú,2020-05-18,7,diario,True
Paysandú,2020-05-25,7,diario,True
Paysandú,2020-06-01,7,diario,True
Paysandú,2020-06-08,7,diario,True
Paysandú,2020-06-15,7,diario,True
Paysandú,2020-06-22,7,diario,True
Paysandú,2020-06-29,7,diario,True
Paysandú,2020-07-06,7,diario,True
Paysandú,2020-07-13,7,diario,True
Paysandú,2020-07-20,7,diario,True
Paysandú,2020-07-27,7,diario,True
Paysandú,2020-08-03,7,diario,True
Paysandú,2020-08-10,7,diario,True
Paysandú,2020-08-17,7,diario,True
Paysandú,2020-08-24,7,diario,True
Paysandú,2020-08-31,7,diario,True
Paysandú,2020-09-07,7,diario,True
Paysandú,2020-09-14,7,diario,True
Paysandú,2020-09-21,7,diario,True
Paysandú,2020-09-28,7,diario,True
Paysandú,2020-10-05,7,diario,True
Paysandú,2020-10-12,7,diario,True
Paysandú,2020-10-19,7,diario,True
Paysandú,2020-10-26,7,diario,True
Paysandú,2020-11-02,7,diario,True
Paysandú,2020-11-09,7,diario,True
Paysandú,2020-11-16,7,diario,True
Paysandú,2020-11-23,7,diario,True
Paysandú,2020-11-30,7,diario,True
Paysandú,2020-12-07,7,diario,True
Paysandú,2020-12-14,7,diario,True
Paysandú,2020-12-21,7,diario,True
Paysandú,2020-12-28,7,diario,True
Paysandú,2021-01-04,7,diario,True
Paysandú,2021-01-11,7,diario,True
Paysandú,2021-01-18,7,diario,True
Paysandú,2021-01-25,7,diario,True
Paysandú,2021-02-01,7,diario,True
Paysandú,2021-02-08,7,diario,True
Paysandú,2021-02-15,7,diario,True
Paysandú,2021-02-22,7,diario,True
Paysandú,2021-03-01,7,diario,True
Paysandú,2021-03-08,7,diario,True
Paysandú,2021-03-15,7,diario,True
Paysandú,2021-03-22,7,diario,True
Paysandú,2021-03-29,7,diario,True
Paysandú,2021-04-05,7,diario,True
Paysandú,2021-04-12,7,diario,True
Paysandú,2021-04-19,7,diario,True
Paysandú,2021-04-26,7,diario,True
Paysandú,2021-05-03,7,diario,True
Paysandú,2021-05-10,7,diario,True
Paysandú,2021-05-17,7,diario,True
Paysandú,2021-05-24,7,diario,True
Paysandú,2021-05-31,7,diario,True
Paysandú,2021-06-07,7,diario,True
Paysandú,2021-06-14,7,diario,True
Paysandú,2021-06-21,7,diario,True
Paysandú,2021-06-28,7,diario,True
Paysandú,2021-07-05,7,diario,True
Paysandú,2021-07-12,7,diario,True
Paysandú,2021-07-19,7,diario,True
Paysandú,2021-07-26,7,diario,True
Paysandú,2021-08-02,7,diario,True
Paysandú,2021-08-09,7,diario,True
Paysandú,2021-08-16,7,diario,True
Paysandú,2021-08-23,7,diario,True
Paysandú,2021-08-30,7,diario,True
Paysandú,2021-09-06,7,diario,True
Paysandú,2021-09-13,7,diario,True
Paysandú,2021-09-20,7,diario,True
Paysandú,2021-09-27,7,diario,True
Paysandú,2021-10-04,7,diario,True
Paysandú,2021-10-11,7,diario,True
Paysandú,2021-10-18,7,diario,True
Paysandú,2021-10-25,7,diario,True
Paysandú,2021-11-01,7,diario,True
Paysandú,2021-11-08,7,diario,True
Paysandú,2021-11-15,7,diario,True
Paysandú,2021-11-22,7,diario,True
Paysandú,2021-11-29,7,diario,True
Paysandú,2021-12-06,7,diario,True
Paysandú,2021-12-13,7,diario,True
Paysandú,2021-12-20,7,diario,True
Paysandú,2021-12-27,7,diario,True
Paysandú,2022-01-03,7,diario,True
Paysandú,2022-01-10,7,diario,True
Paysandú,2022-01-17,7,diario,True
Paysandú,2022-01-24,7,diario,True
Paysandú,2022-01-31,7,diario,True
Paysandú,2022-02-07,7,diario,True
Paysandú,2022-02-14,7,diario,True
Paysandú,2022-02-21,7,diario,True
Paysandú,2022-02-28,7,diario,True
Paysandú,2022-03-07,7,diario,True
Paysandú,2022-03-14,7,diario,True
Paysandú,2022-03-21,7,diario,True
Paysandú,2022-03-28,7,diario,True
Paysandú,2022-04-04,7,diario,True
Paysandú,2022-04-11,7,diario,True
Paysandú,2022-04-18,7,diario,True
Paysandú,2022-04-25,7,diario,True
Paysandú,2022-05-02,7,diario,True
Paysandú,2022-05-09,7,diario,True
Paysandú,2022-05-16,7,diario,True
Paysandú,2022-05-23,7,diario,True
Paysandú,2022-05-30,7,diario,True
Paysandú,2022-06-06,7,diario,True
Paysandú,2022-06-13,7,diario,True
Paysandú,2022-06-20,7,diario,True
Paysandú,2022-06-27,7,diario,True
Paysandú,2022-07-04,7,diario,True
Paysandú,2022-07-11,7,diario,True
Paysandú,2022-07-18,7,diario,True
Paysandú,2022-07-25,7,diario,True
Paysandú,2022-08-01,7,diario,True
Paysandú,2022-08-08,7,diario,True
Paysandú,2022-08-15,7,diario,True
Paysandú,2022-08-22,7,diario,True
Paysandú,2022-08-29,7,diario,True
Paysandú,2022-09-05,7,diario,True
Paysandú,2022-09-12,7,diario,True
Paysandú,2022-09-19,7,diario,True
Paysandú,2022-09-26,7,diario,True
Paysandú,2022-10-03,7,diario,True
Paysandú,2022-10-10,7,diario,True
Paysandú,2022-10-17,7,diario,True
Paysandú,2022-10-24,7,diario,True
Paysandú,2022-10-31,7,diario,True
Paysandú,2022-11-07,7,diario,True
Paysandú,2022-11-14,7,diario,True
Paysandú,2022-11-21,7,diario,True
Paysandú,2022-11-28,7,diario,True
Paysandú,2022-12-05,7,diario,True
Paysandú,2022-12-12,7,diario,True
Paysandú,2022-12-19,7,diario,True
Paysandú,2022-12-26,7,diario,True
Paysandú,2023-01-02,7,diario,True
Paysandú,2023-01-09,7,diario,True
Paysandú,2023-01-16,7,diario,True
Paysandú,2023-01-23,7,diario,True
Paysandú,2023-01-30,7,diario,True
Paysandú,2023-02-06,7,diario,True
Paysandú,2023-02-13,7,diario,True
Paysandú,2023-02-20,7,diario,True
Paysandú,2023-02-27,7,diario,True
Paysandú,2023-03-06,7,diario,True
Paysandú,2023-03-13,7,diario,True
Paysandú,2023-03-20,7,diario,True
Paysandú,2023-03-27,7,diario,True
Paysandú,2023-04-03,7,diario,True
Paysandú,2023-04-10,7,diario,True
Paysandú,2023-04-17,7,diario,True
Paysandú,2023-04-24,7,diario,True
Paysandú,2023-05-01,7,diario,True
Paysandú,2023-05-08,7,diario,True
Paysandú,2023-05-15,7,diario,True
Paysandú,2023-05-22,7,diario,True
Paysandú,2023-05-29,7,diario,True
Paysandú,2023-06-05,7,diario,True
Paysandú,2023-06-12,7,diario,True
Paysandú,2023-06-19,7,diario,True
Paysandú,2023-06-26,7,diario,True
Paysandú,2023-07-03,7,diario,True
Paysandú,2023-07-10,7,diario,True
Paysandú,2023-07-17,7,diario,True
Paysandú,2023-07-24,7,diario,True
Paysandú,2023-07-31,7,diario,True
Paysandú,2023-08-07,7,diario,True
Paysandú,2023-08-14,7,diario,True
Paysandú,2023-08-21,7,diario,True
Paysandú,2023-08-28,7,diario,True
Paysandú,2023-09-04,7,diario,True
Paysandú,2023-09-11,7,diario,True
Paysandú,2023-09-18,7,diario,True
Paysandú,2023-09-25,7,diario,True
Paysandú,2023-10-02,7,diario,True
Paysandú,2023-10-09,7,diario,True
Paysandú,2023-10-16,7,diario,True
Paysandú,2023-10-23,7,diario,True
Paysandú,2023-10-30,7,diario,True
Paysandú,2023-11-06,7,diario,True
Paysandú,2023-11-13,7,diario,True
Paysandú,2023-11-20,7,diario,True
Paysandú,2023-11-27,7,diario,True
Paysandú,2023-12-04,7,diario,True
Paysandú,2023-12-11,7,diario,True
Paysandú,2023-12-18,7,diario,True
Paysandú,2023-12-25,7,diario,True
Paysandú,2024-01-01,7,diario,True
Paysandú,2024-01-08,7,diario,True
Paysandú,2024-01-15,7,diario,True
Paysandú,2024-01-22,7,diario,True
Paysandú,2024-01-29,7,diario,True
Paysandú,2024-02-05,7,diario,True
Paysandú,2024-02-12,7,diario,True
Paysandú,2024-02-19,7,diario,True
Paysandú,2024-02-26,7,diario,True
Paysandú,2024-03-04,7,diario,True
Paysandú,2024-03-11,7,diario,True
Paysandú,2024-03-18,7,diario,True
Paysandú,2024-03-25,7,diario,True
Paysandú,2024-04-01,7,diario,True
Paysandú,2024-04-08,7,diario,True
Paysandú,2024-04-15,7,diario,True
Paysandú,2024-04-22,7,diario,True
Paysandú,2024-04-29,7,diario,True
Paysandú,2024-05-06,7,diario,True
Paysandú,2024-05-13,7,diario,True
Paysandú,2024-05-20,7,diario,True
Paysandú,2024-05-27,7,diario,True
Paysandú,2024-06-03,7,diario,True
Paysandú,2024-06-10,7,diario,True
Paysandú,2024-06-17,7,diario,True
Paysandú,2024-06-24,7,diario,True
Paysandú,2024-07-01,7,diario,True
Paysandú,2024-07-08,7,diario,True
Paysandú,2024-07-15,7,diario,True
Paysandú,2024-07-22,7,diario,True
Paysandú,2024-07-29,7,diario,True
Paysandú,2024-08-05,7,diario,True
Paysandú,2024-08-12,7,diario,True
Paysandú,2024-08-19,7,diario,True
Paysandú,2024-08-26,7,diario,True
Paysandú,2024-09-02,7,diario,True
Paysandú,2024-09-09,7,diario,True
Paysandú,2024-09-16,7,diario,True
Paysandú,2024-09-23,7,diario,True
Paysandú,2024-09-30,7,diario,True
Paysandú,2024-10-07,7,diario,True
Paysandú,2024-10-14,7,diario,True
Paysandú,2024-10-21,7,diario,True
Paysandú,2024-10-28,7,diario,True
Paysandú,2024-11-04,7,diario,True
Paysandú,2024-11-11,7,diario,True
