departamento,departamento_iso,fecha_inicio_semana,fecha_fin_semana,anio,numero_semana,n_dias_esperados,n_dias_observados,cobertura_temporal_pct,cobertura_espacial_min_pct,precipitation_days_weekly,temperature_2m_max_mean_weekly,temperature_2m_max_weekly,temperature_2m_min_mean_weekly,temperature_2m_min_weekly,relative_humidity_2m_min_mean_weekly,relative_humidity_2m_min_weekly,relative_humidity_2m_max_mean_weekly,relative_humidity_2m_max_weekly,wind_speed_10m_max_mean_weekly,wind_speed_10m_max_weekly,precipitation_sum_weekly,precipitation_max_daily_weekly,et0_fao_evapotranspiration_sum_weekly,et0_fao_evapotranspiration_max_daily_weekly,wind_direction_10m_resultant_length_spatial_daily_mean_weekly,wind_direction_10m_dominant_circular_mean_weekly,wind_direction_10m_resultant_length_weekly
Colonia,UY-CO,2017-07-24,2017-07-30,2017,30,7,7,100.0,100.0,5,19.45714285714286,24.6,13.263265306122449,10.1,71.26530612244899,55,94.48979591836735,98,6.269591836734693,8.07,26.34285714285714,8.085714285714285,11.941428571428572,3.39,0.9957956052895099,62.8482373202937,0.529200676504295
Colonia,UY-CO,2017-07-31,2017-08-06,2017,31,7,7,100.0,100.0,2,16.26734693877551,21.8,8.891836734693877,4.3,68.42857142857143,58,95.71428571428571,100,4.887142857142857,6.64,12.614285714285714,7.328571428571428,10.692857142857143,2.21,0.9971381663211102,58.25277980474964,0.396704934029554
Colonia,UY-CO,2017-08-07,2017-08-13,2017,32,7,7,100.0,100.0,5,17.071428571428573,21.4,11.277551020408163,5.7,66.3061224489796,44,93.36734693877551,100,7.183265306122449,11.04,44.471428571428575,22.542857142857144,10.817142857142857,2.28,0.997863853206051,114.81714824213546,0.19681606291848006
Colonia,UY-CO,2017-08-14,2017-08-20,2017,33,7,7,100.0,100.0,4,17.187755102040818,21.0,8.273469387755103,5.1,48.10204081632653,36,87.0,97,5.8028571428571425,8.71,24.1,23.3,17.614285714285714,3.06,0.9951864430008092,291.7109665380665,0.5293887439492616
Colonia,UY-CO,2017-08-21,2017-08-27,2017,34,7,7,100.0,100.0,4,20.189795918367345,25.3,11.83061224489796,2.0,68.14285714285714,42,91.75510204081631,100,6.29469387755102,8.8,74.57142857142857,39.81428571428571,13.224285714285715,3.42,0.9979569912810395,35.21656434295595,0.627579206885626
Colonia,UY-CO,2017-08-28,2017-09-03,2017,35,7,7,100.0,100.0,4,21.318367346938775,26.9,11.879591836734694,3.7,64.6938775510204,49,93.63265306122449,98,7.013265306122449,9.8,8.857142857142856,6.114285714285714,15.967142857142857,3.14,0.9896409117345384,358.0627764554821,0.45170614787422514
Colonia,UY-CO,2017-09-04,2017-09-10,2017,36,7,7,100.0,100.0,5,17.961224489795917,22.7,11.971428571428572,7.6,70.3265306122449,50,95.08163265306122,100,6.051020408163266,10.04,61.4,31.32857142857143,11.617142857142857,2.68,0.998742228664394,106.722735373577,0.6729623998373676
Colonia,UY-CO,2017-09-11,2017-09-17,2017,37,7,7,100.0,100.0,4,17.206122448979592,20.8,9.23469387755102,5.9,58.816326530612244,49,92.9795918367347,99,4.833673469387755,12.03,0.8857142857142857,0.39999999999999997,17.467142857142857,3.27,0.9969031354709029,124.83127026428069,0.30967000812672063
Colonia,UY-CO,2017-09-18,2017-09-24,2017,38,7,7,100.0,100.0,3,20.812244897959182,29.8,10.420408163265307,4.5,59.08163265306122,50,93.06122448979592,100,5.35061224489796,8.37,28.657142857142855,28.014285714285712,21.964285714285715,4.1,0.9947354111209277,78.37788480858488,0.5494695303338263
Colonia,UY-CO,2017-09-25,2017-10-01,2017,39,7,7,100.0,100.0,7,18.975510204081633,23.4,11.761224489795918,8.7,66.24489795918366,53,94.08163265306122,98,6.204897959183674,8.93,35.5,22.071428571428573,16.08142857142857,3.48,0.9978131861985176,103.35013055852359,0.5524069379621118
Colonia,UY-CO,2017-10-02,2017-10-08,2017,40,7,7,100.0,100.0,2,21.020408163265305,25.2,11.236734693877551,7.7,50.204081632653065,35,88.24489795918369,100,8.018571428571429,10.79,5.0285714285714285,3.0,28.602857142857143,5.75,0.998284127572704,332.60795990300227,0.34149365380495345
Colonia,UY-CO,2017-10-09,2017-10-15,2017,41,7,7,100.0,100.0,4,18.593877551020405,23.5,10.620408163265306,5.4,55.204081632653065,44,89.53061224489795,98,5.686938775510204,8.38,12.514285714285714,5.471428571428571,22.24857142857143,4.87,0.9973612783952956,172.25601579676214,0.27117817635660146
Colonia,UY-CO,2017-10-16,2017-10-22,2017,42,7,7,100.0,100.0,6,21.53265306122449,27.5,11.893877551020408,7.2,55.714285714285715,39,92.9795918367347,100,6.766326530612245,10.32,18.285714285714285,11.985714285714286,25.692857142857143,5.27,0.9986297682266124,48.218173350767806,0.16568796041437195
Colonia,UY-CO,2017-10-23,2017-10-29,2017,43,7,7,100.0,100.0,4,22.891836734693875,26.9,12.518367346938774,4.7,52.87755102040817,39,90.22448979591836,99,4.964489795918367,9.2,20.985714285714288,20.12857142857143,28.55,5.21,0.9973795382382403,70.51200878626057,0.6792906756328133
Colonia,UY-CO,2017-10-30,2017-11-05,2017,44,7,7,100.0,100.0,3,22.6,25.2,13.755102040816327,10.9,43.714285714285715,31,88.24489795918369,100,5.427142857142857,8.29,13.442857142857141,11.828571428571427,33.59571428571429,6.08,0.9954127423675062,239.5489122721532,0.11625000352652085
Colonia,UY-CO,2017-11-06,2017-11-12,2017,45,7,7,100.0,100.0,4,24.389795918367348,27.1,15.051020408163266,11.4,41.10204081632653,27,84.22448979591836,94,5.26265306122449,7.99,0.7714285714285714,0.41428571428571426,36.605714285714285,6.27,0.9954303283923982,237.63613977798838,0.2187938130402462
Colonia,UY-CO,2017-11-13,2017-11-19,2017,46,7,7,100.0,100.0,1,26.120408163265306,34.6,14.110204081632654,10.6,33.53061224489796,24,75.89795918367346,85,7.505918367346938,9.9,4.371428571428572,4.371428571428572,44.64285714285714,7.82,0.9955787999485146,310.6709422726546,0.3281320487557875
Colonia,UY-CO,2017-11-20,2017-11-26,2017,47,7,7,100.0,100.0,4,23.006122448979593,29.7,11.779591836734694,8.7,36.816326530612244,31,78.77551020408164,95,6.3914285714285715,10.85,10.200000000000001,9.385714285714286,39.79714285714286,7.93,0.9954764273615869,42.4861130488287,0.2691622167097382
Colonia,UY-CO,2017-11-27,2017-12-03,2017,48,7,7,100.0,100.0,1,26.442857142857143,29.0,14.716326530612246,9.4,38.0,26,77.28571428571429,90,6.227755102040817,8.63,3.142857142857143,3.142857142857143,44.41428571428571,7.54,0.9966705142991844,88.4555916196642,0.8308062693623863
Colonia,UY-CO,2017-12-04,2017-12-10,2017,49,7,7,100.0,100.0,3,28.579591836734696,33.5,17.842857142857145,15.6,38.755102040816325,22,85.48979591836735,94,5.405102040816327,8.83,2.5142857142857142,2.0428571428571427,42.75,8.41,0.9973726340693994,117.54019526613008,0.17467626180814866
Colonia,UY-CO,2017-12-11,2017-12-17,2017,50,7,7,100.0,100.0,4,30.928571428571427,36.2,18.389795918367348,14.1,31.224489795918366,24,72.40816326530613,95,6.604081632653061,9.39,21.7,21.514285714285712,49.75714285714286,8.57,0.9984887183171267,334.0540622625418,0.17509040650666638
Colonia,UY-CO,2017-12-18,2017-12-24,2017,51,7,7,100.0,100.0,4,26.181632653061225,32.6,16.16530612244898,10.1,44.38775510204082,26,84.65306122448979,98,5.351224489795919,8.68,9.928571428571429,5.285714285714286,35.784285714285716,6.71,0.9982775905298287,72.84165929792351,0.7428275201551435
Colonia,UY-CO,2017-12-25,2017-12-31,2017,52,7,7,100.0,100.0,2,31.932653061224492,35.4,19.975510204081633,14.5,33.755102040816325,21,76.42857142857143,92,4.828775510204082,8.34,4.614285714285715,4.585714285714286,47.614285714285714,8.17,0.9804816135335997,35.4862927666764,0.4734923989180546
Durazno,UY-DU,2017-01-02,2017-01-08,2017,1,7,7,100.0,100.0,4,28.91190476190476,31.1,19.333333333333332,13.5,55.11904761904761,33,93.35714285714286,100,6.076309523809525,9.0,66.91666666666667,34.708333333333336,35.29083333333333,6.81,0.9969391352070331,60.32824854819301,0.5104795437636725
Durazno,UY-DU,2017-01-09,2017-01-15,2017,2,7,7,100.0,100.0,5,28.934523809523807,32.1,18.270238095238096,13.8,49.345238095238095,36,90.33333333333334,98,5.450833333333334,7.57,25.033333333333335,10.541666666666666,40.034166666666664,6.79,0.997790002614094,58.848069108666245,0.3355449037230616
Durazno,UY-DU,2017-01-16,2017-01-22,2017,3,7,7,100.0,100.0,3,29.004761904761903,30.7,18.917857142857144,15.3,52.5,41,93.54761904761905,100,5.576666666666667,8.3,40.55833333333333,38.875,38.163333333333334,6.78,0.9964480178846502,83.67640942403254,0.7258829060271185
Durazno,UY-DU,2017-01-23,2017-01-29,2017,4,7,7,100.0,100.0,3,26.895238095238092,31.3,16.414285714285715,11.7,45.0595238095238,40,90.22619047619048,97,4.969285714285715,8.58,0.45833333333333337,0.35000000000000003,38.395,6.84,0.9894525086543684,110.04424559126814,0.16491064926437154
Durazno,UY-DU,2017-01-30,2017-02-05,2017,5,7,7,100.0,100.0,6,28.91904761904762,32.4,20.791666666666668,17.0,54.55952380952381,39,95.04761904761905,99,6.37452380952381,12.9,54.78333333333333,20.741666666666667,33.21083333333333,6.29,0.9949781442144338,47.42739424156605,0.2609394823300057
Durazno,UY-DU,2017-02-06,2017-02-12,2017,6,7,7,100.0,100.0,5,25.835714285714285,30.0,17.54047619047619,10.6,58.17857142857143,41,90.15476190476191,99,5.478690476190477,8.85,37.69166666666666,17.991666666666664,28.421666666666667,5.87,0.9947981899341335,116.7191191113106,0.680867340365104
Durazno,UY-DU,2017-02-13,2017-02-19,2017,7,7,7,100.0,100.0,6,27.97738095238095,30.7,20.50714285714286,17.4,64.04761904761905,50,97.21428571428571,100,4.380238095238095,5.64,75.575,31.525000000000002,26.035833333333333,5.28,0.993200009924298,346.7312301577846,0.4724091539896614
Durazno,UY-DU,2017-02-20,2017-02-26,2017,8,7,7,100.0,100.0,5,30.40952380952381,31.8,22.082142857142856,20.2,61.07142857142857,52,97.02380952380952,100,3.337380952380953,4.7,18.225,9.65,31.111666666666665,5.41,0.9418412211531376,39.72032005592079,0.37322047844988626
Durazno,UY-DU,2017-02-27,2017-03-05,2017,9,7,7,100.0,100.0,4,28.690476190476193,32.2,20.09047619047619,14.9,54.22619047619048,41,91.19047619047619,99,5.0424999999999995,8.5,4.075,2.908333333333333,32.76416666666667,5.53,0.9955090540392966,67.75840121751907,0.344032429527584
Durazno,UY-DU,2017-03-06,2017-03-12,2017,10,7,7,100.0,100.0,4,25.58809523809524,30.1,15.877380952380951,10.5,48.25,34,90.89285714285714,99,5.844404761904762,8.63,37.724999999999994,36.03333333333333,29.851666666666667,5.18,0.9962141365944632,85.43163887263937,0.32987030529850364
Durazno,UY-DU,2017-03-13,2017-03-19,2017,11,7,7,100.0,100.0,2,22.648809523809522,26.6,12.24047619047619,8.6,52.202380952380956,40,90.98809523809526,97,4.939404761904762,9.2,16.433333333333334,11.233333333333334,26.190833333333334,4.75,0.996229107638982,109.48507660438925,0.23519032112110258
Durazno,UY-DU,2017-03-20,2017-03-26,2017,12,7,7,100.0,100.0,5,25.36785714285714,26.5,16.83690476190476,11.8,58.75,47,94.33333333333334,100,5.06452380952381,7.93,9.566666666666666,7.55,23.776666666666667,4.18,0.9983692703736349,79.47073871103814,0.9818255099723551
Durazno,UY-DU,2017-03-27,2017-04-02,2017,13,7,7,100.0,100.0,2,25.660714285714285,26.8,17.014285714285716,15.3,53.785714285714285,46,92.03571428571429,97,7.028333333333333,8.39,0.65,0.5833333333333334,27.240833333333335,4.47,0.999287752275701,69.02447851799305,0.9839853519781355
Durazno,UY-DU,2017-04-03,2017-04-09,2017,14,7,7,100.0,100.0,5,25.54642857142857,27.6,17.083333333333336,11.2,57.0,39,91.97619047619048,98,5.51,8.37,45.358333333333334,42.49166666666667,21.694166666666668,4.47,0.9860137571511153,73.85430723168234,0.5215540539762652
Durazno,UY-DU,2017-04-10,2017-04-16,2017,15,7,7,100.0,100.0,2,20.357142857142858,22.5,12.798809523809524,10.0,60.083333333333336,50,91.07142857142857,98,5.407023809523809,10.43,27.725,27.508333333333336,17.985833333333332,3.7,0.9980559948392524,129.57522160399677,0.39079214431562176
Durazno,UY-DU,2017-04-17,2017-04-23,2017,16,7,7,100.0,100.0,3,20.317857142857143,22.4,12.920238095238094,6.4,59.857142857142854,44,93.54761904761905,100,5.1276190476190475,6.87,24.808333333333334,15.041666666666666,15.24,3.0,0.9800617150775853,98.48300015739171,0.12516419745182944
Durazno,UY-DU,2017-04-24,2017-04-30,2017,17,7,7,100.0,100.0,2,20.070238095238096,23.2,11.248809523809525,8.1,57.77380952380952,44,89.11904761904762,98,5.835595238095238,11.77,44.53333333333333,36.291666666666664,18.346666666666668,3.45,0.9979645066793061,325.93821265808566,0.5337497769066101
Durazno,UY-DU,2017-05-01,2017-05-07,2017,18,7,7,100.0,100.0,1,22.90595238095238,24.6,12.685714285714285,7.7,66.03571428571429,49,96.83333333333334,100,4.179166666666666,6.92,0.7666666666666666,0.7666666666666666,15.424166666666666,2.78,0.9964377571840354,59.4697329199611,0.9601878894435393
Durazno,UY-DU,2017-05-08,2017-05-14,2017,19,7,7,100.0,100.0,5,17.802380952380954,20.7,12.213095238095237,6.0,70.44047619047619,55,93.77380952380952,98,5.68547619047619,7.13,26.441666666666666,20.183333333333334,9.629999999999999,2.11,0.9743386276606127,135.94144620099573,0.6324794487756109
Durazno,UY-DU,2017-05-15,2017-05-21,2017,20,7,7,100.0,100.0,5,17.448809523809523,19.7,10.761904761904763,7.1,67.63095238095238,55,95.21428571428571,100,6.041071428571429,9.51,27.98333333333333,15.683333333333332,9.905,2.11,0.9945464764929399,51.96995195142322,0.24467734652578252
Durazno,UY-DU,2017-05-22,2017-05-28,2017,21,7,7,100.0,100.0,5,17.851190476190474,20.5,11.355952380952383,7.6,72.27380952380953,56,94.63095238095238,100,5.159999999999999,7.67,34.06666666666667,30.516666666666666,8.906666666666666,2.16,0.9700904308435254,79.48533818452046,0.3120480053753367
Durazno,UY-DU,2017-05-29,2017-06-04,2017,22,7,7,100.0,100.0,2,15.875,17.7,8.461904761904762,5.7,66.16666666666667,55,96.73809523809523,100,3.9223809523809523,5.83,0.06666666666666668,0.05833333333333334,8.94,1.78,0.9359752735496365,137.75733548217514,0.5704853278174676
Durazno,UY-DU,2017-06-05,2017-06-11,2017,23,7,7,100.0,100.0,2,14.786904761904763,17.7,6.616666666666667,0.9,60.464285714285715,46,94.48809523809523,100,5.174166666666666,8.08,2.2333333333333334,1.9166666666666667,10.676666666666666,2.52,0.9934928613140955,266.9575115663381,0.2094314414363586
Durazno,UY-DU,2017-06-12,2017-06-18,2017,24,7,7,100.0,100.0,3,18.525000000000002,24.4,9.673809523809524,0.7,64.83333333333334,33,92.78571428571429,100,5.931904761904762,9.58,4.175000000000001,3.891666666666667,12.217500000000001,2.94,0.9974352087398911,29.649871666066232,0.5428702893780086
Durazno,UY-DU,2017-06-19,2017-06-25,2017,25,7,7,100.0,100.0,0,18.629761904761903,24.8,10.226190476190476,0.5,63.98809523809524,48,90.80952380952381,98,5.694761904761904,7.44,0.0,0.0,12.753333333333334,2.69,0.9733791916170427,15.088152651093017,0.7401345591016021
Durazno,UY-DU,2017-06-26,2017-07-02,2017,26,7,7,100.0,100.0,3,16.70357142857143,24.1,10.077380952380953,3.8,66.26190476190476,49,94.03571428571429,100,4.464166666666666,7.27,18.28333333333333,9.825000000000001,9.461666666666666,2.56,0.9908462221824337,65.69012214703949,0.17953941788054287
Durazno,UY-DU,2017-07-03,2017-07-09,2017,27,7,7,100.0,100.0,5,18.85833333333333,21.4,11.888095238095238,7.2,70.48809523809524,60,94.29761904761905,100,5.2283333333333335,6.87,34.09166666666667,14.433333333333332,9.79,2.12,0.9373022823193807,42.25921069801891,0.9296941692586305
Durazno,UY-DU,2017-07-10,2017-07-16,2017,28,7,7,100.0,100.0,6,19.139285714285712,25.0,11.64404761904762,4.6,69.21428571428571,57,93.65476190476191,100,6.8480952380952385,9.84,24.958333333333332,15.266666666666666,11.745833333333334,3.06,0.9977585992673516,39.296945920524884,0.21819443738305636
Durazno,UY-DU,2017-07-17,2017-07-23,2017,29,7,7,100.0,100.0,0,14.610714285714286,22.9,4.710714285714286,0.4,54.55952380952381,42,86.38095238095238,100,5.434285714285714,7.96,0.0,0.0,13.043333333333333,2.15,0.997443058873085,315.1408242644162,0.645281191749598
Durazno,UY-DU,2017-07-24,2017-07-30,2017,30,7,7,100.0,100.0,5,21.75714285714286,25.0,14.435714285714285,12.9,69.71428571428571,56,92.75,98,6.200595238095238,8.6,17.708333333333332,9.924999999999999,12.908333333333333,3.03,0.9493913172178619,60.283630270501895,0.6916148269770906
Durazno,UY-DU,2017-07-31,2017-08-06,2017,31,7,7,100.0,100.0,3,16.210714285714285,21.8,8.688095238095238,2.5,69.20238095238095,52,96.96428571428571,100,5.017857142857143,6.86,32.875,19.091666666666665,10.215,2.2,0.9921734639917694,103.03274173309785,0.6626566226334848
Durazno,UY-DU,2017-08-07,2017-08-13,2017,32,7,7,100.0,100.0,5,17.482142857142858,20.7,11.428571428571429,6.8,68.5,54,93.53571428571429,97,7.632738095238095,12.79,76.85,32.425,10.81,2.09,0.9568865938869334,107.85251535226973,0.4950299816676743
Durazno,UY-DU,2017-08-14,2017-08-20,2017,33,7,7,100.0,100.0,1,17.435714285714287,22.1,6.279761904761904,2.9,51.488095238095234,35,92.61904761904762,100,5.403095238095238,9.6,12.075000000000001,12.075000000000001,16.21,2.97,0.9977877904892433,294.3499280912206,0.2470496874199805
Durazno,UY-DU,2017-08-21,2017-08-27,2017,34,7,7,100.0,100.0,4,21.73095238095238,26.7,12.24404761904762,1.3,65.53571428571429,41,92.15476190476191,99,5.505119047619047,7.52,97.225,35.31666666666667,15.2175,3.15,0.937213980507699,47.67296179674341,0.7380204857419549
Durazno,UY-DU,2017-08-28,2017-09-03,2017,35,7,7,100.0,100.0,4,22.808333333333334,29.5,13.336904761904762,3.5,65.53571428571429,53,92.83333333333334,98,7.146190476190476,10.56,49.05833333333333,41.50833333333333,17.7375,3.45,0.9960465867225811,24.095268792567467,0.5376596867074912
Durazno,UY-DU,2017-09-04,2017-09-10,2017,36,7,7,100.0,100.0,6,20.22142857142857,23.9,13.777380952380952,7.9,71.44047619047619,50,94.19047619047619,100,6.348571428571428,8.84,124.16666666666667,57.0,12.360833333333332,2.63,0.9981050009512262,110.77477875790522,0.6578561829360249
Durazno,UY-DU,2017-09-11,2017-09-17,2017,37,7,7,100.0,100.0,4,17.913095238095238,20.9,9.66904761904762,6.5,56.34523809523809,48,95.35714285714286,100,5.281071428571429,12.45,31.083333333333332,23.575,17.45916666666667,3.35,0.9978887956756569,137.08791812255004,0.563718396639139
Durazno,UY-DU,2017-09-18,2017-09-24,2017,38,7,7,100.0,100.0,2,21.461904761904766,31.8,10.757142857142856,6.3,60.63095238095239,48,95.72619047619048,100,5.255119047619047,7.95,6.6416666666666675,4.45,21.766666666666666,4.58,0.9964433515115861,102.96639907798728,0.590145984757047
Durazno,UY-DU,2017-09-25,2017-10-01,2017,39,7,7,100.0,100.0,7,20.25238095238095,24.2,13.441666666666666,10.7,65.30952380952381,52,93.05952380952381,100,6.22357142857143,8.88,25.208333333333336,7.95,16.37833333333333,3.36,0.9334999858089326,107.86515697161406,0.6976300245713216
Durazno,UY-DU,2017-10-02,2017-10-08,2017,40,7,7,100.0,100.0,4,22.235714285714288,26.2,12.017857142857142,8.0,49.38095238095239,31,86.76190476190477,96,8.266666666666667,9.94,2.9333333333333336,2.4250000000000003,30.169166666666666,5.85,0.9993056681969659,351.0438693577126,0.2159348738118371
Durazno,UY-DU,2017-10-09,2017-10-15,2017,41,7,7,100.0,100.0,5,19.323809523809523,23.5,10.785714285714286,5.5,56.17857142857143,43,92.67857142857143,99,6.035833333333334,9.95,10.4,6.3,21.906666666666666,4.8,0.9911043326881893,166.7653294431744,0.3629214549493188
