coordenada_id,departamento_solicitado,departamento_iso,latitud_solicitada,longitud_solicitada,distancia_limite_m,metodo_seleccion,margen_interior_m,latitud_reportada,longitud_reportada,elevacion_reportada_m,distancia_solicitada_reportada_m,departamento_open_meteo,estado_asignacion,mismo_departamento,punto_valido,distancia_limite_nacional_m,tipo_zona,timezone,timezone_abbreviation,utc_offset_seconds,daily_units_json
URY_DU_G_E550000_N6325000,Durazno,UY-DU,-33.21274,-56.463471,19350.77090674042,grid,7500,-33.2,-56.5,94.0,3685.88505931591,Durazno,mismo_departamento,True,True,150545.89675400854,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_DU_G_E550000_N6350000,Durazno,UY-DU,-32.98724399999999,-56.464839,13755.007665611549,grid,7500,-33.0,-56.5,103.0,3576.3965343488767,Durazno,mismo_departamento,True,True,151285.63211025405,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_DU_G_E575000_N6325000,Durazno,UY-DU,-33.211294999999986,-56.195225,25953.21241693747,grid,7500,-33.2,-56.199997,91.0,1328.9320864250733,Durazno,mismo_departamento,True,True,162332.9589712558,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_DU_G_E575000_N6350000,Durazno,UY-DU,-32.98581099999999,-56.197277,21749.113179791337,grid,7500,-33.0,-56.199997,84.0,1593.4954742020495,Durazno,mismo_departamento,True,True,176284.52453587783,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_DU_G_E600000_N6325000,Durazno,UY-DU,-33.209271,-55.927003,21902.575648040915,grid,7500,-33.2,-55.9,152.0,2718.8047784223622,Durazno,mismo_departamento,True,True,173598.46224963872,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_DU_G_E600000_N6350000,Durazno,UY-DU,-32.983804,-55.929739,33747.30044596015,grid,7500,-33.0,-55.9,111.0,3308.438368343837,Durazno,mismo_departamento,True,True,196888.56615411604,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_DU_G_E600000_N6375000,Durazno,UY-DU,-32.75833,-55.932444,10492.732071933731,grid,7500,-32.8,-55.9,89.0,5529.714741123549,Durazno,mismo_departamento,True,True,177594.56423438867,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_DU_G_E625000_N6325000,Durazno,UY-DU,-33.206669,-55.65881100000001,14432.69415053908,grid,7500,-33.2,-55.699997,167.0,3909.860540500614,Durazno,mismo_departamento,True,True,172474.9560751552,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_DU_G_E625000_N6350000,Durazno,UY-DU,-32.981224999999995,-55.66223,33423.523701656275,grid,7500,-33.0,-55.699997,107.0,4097.336345669636,Durazno,mismo_departamento,True,True,185684.27311852868,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_DU_G_E625000_N6375000,Durazno,UY-DU,-32.75577200000001,-55.66561200000001,20072.622014178403,grid,7500,-32.8,-55.699997,88.0,5866.942869697318,Durazno,mismo_departamento,True,True,165352.27229366262,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_DU_G_E650000_N6350000,Durazno,UY-DU,-32.97807300000001,-55.39476,10988.623245367233,grid,7500,-33.0,-55.4,163.0,2480.3185845297194,Durazno,mismo_departamento,True,True,163388.90680090504,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_FD_G_E575000_N6225000,Florida,UY-FD,-34.11314599999999,-56.186784,19763.688695903387,grid,7500,-34.1,-56.199997,70.0,1900.0837153456482,Florida,mismo_departamento,True,True,74923.59937303775,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_FD_G_E575000_N6250000,Florida,UY-FD,-33.887696,-56.18892900000001,19922.72400645879,grid,7500,-33.899998,-56.199997,92.0,1705.3402097275316,Florida,mismo_departamento,True,True,98873.59056281409,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_FD_G_E575000_N6275000,Florida,UY-FD,-33.66223699999999,-56.19105100000001,19485.399816979105,grid,7500,-33.7,-56.199997,116.0,4268.486666059473,Florida,mismo_departamento,True,True,122539.19631893722,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_FD_G_E600000_N6225000,Florida,UY-FD,-34.111051999999994,-55.915749,17294.500235852007,grid,7500,-34.1,-55.9,109.0,1900.690043065017,Florida,mismo_departamento,True,True,74179.90215129631,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_FD_G_E600000_N6250000,Florida,UY-FD,-33.88562000000001,-55.918609,39596.041674584456,grid,7500,-33.899998,-55.9,135.0,2345.9405016105516,Florida,mismo_departamento,True,True,98973.4885512509,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_FD_G_E600000_N6275000,Florida,UY-FD,-33.660177999999995,-55.921438,23619.913777998478,grid,7500,-33.7,-55.9,135.0,4842.336970359354,Florida,mismo_departamento,True,True,123844.98891716861,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_FD_G_E625000_N6225000,Florida,UY-FD,-34.108361,-55.644746,7577.540363065677,grid,7500,-34.1,-55.6,119.0,4230.827670010662,Florida,mismo_departamento,True,True,72560.7404467082,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_FD_G_E625000_N6250000,Florida,UY-FD,-33.882951,-55.648321,22762.685663271503,grid,7500,-33.899998,-55.6,203.0,4852.316130896844,Florida,mismo_departamento,True,True,97522.78629588016,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_FD_G_E625000_N6275000,Florida,UY-FD,-33.657532,-55.651857,27153.19246241896,grid,7500,-33.7,-55.699997,145.0,6488.284816671846,Florida,mismo_departamento,True,True,122500.35438907462,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_FD_G_E650000_N6300000,Florida,UY-FD,-33.428898,-55.386509,17198.261113422705,grid,7500,-33.399998,-55.4,181.0,3441.7982937080465,Florida,mismo_departamento,True,True,150271.96542313288,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_FS_G_E500000_N6250000,Flores,UY-FS,-33.890365,-57.00000000000001,9208.188849742606,grid,7500,-33.899998,-57.0,145.0,1068.069721320644,Flores,mismo_departamento,True,True,63207.31977542789,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_FS_G_E500000_N6275000,Flores,UY-FS,-33.664883999999994,-57.00000000000001,15275.640140330212,grid,7500,-33.7,-57.0,130.0,3893.3915710123256,Flores,mismo_departamento,True,True,87807.1694599247,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_FS_G_E500000_N6300000,Flores,UY-FS,-33.43939499999999,-57.00000000000001,23223.43235789732,grid,7500,-33.399998,-57.0,112.0,4367.85020726081,Flores,mismo_departamento,True,True,112124.38609046352,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_FS_G_E525000_N6275000,Flores,UY-FS,-33.66459,-56.73034,21869.53708574588,grid,7500,-33.7,-56.699997,155.0,4829.48578097039,Flores,mismo_departamento,True,True,94704.85622828643,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_FS_G_E525000_N6300000,Flores,UY-FS,-33.43910300000001,-56.73104,11200.785383830847,grid,7500,-33.399998,-56.699997,110.0,5208.303866427162,Flores,mismo_departamento,True,True,118094.8903679172,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_LA_G_E650000_N6200000,Lavalleja,UY-LA,-34.330445,-55.369446,16462.741491395933,grid,7500,-34.3,-55.4,141.0,4394.242302483184,Lavalleja,mismo_departamento,True,True,51123.86424344569,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_LA_G_E650000_N6225000,Lavalleja,UY-LA,-34.105071999999986,-55.373783,10151.169588187344,grid,7500,-34.1,-55.4,143.0,2483.3823540373846,Lavalleja,mismo_departamento,True,True,76056.7805249142,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_LA_G_E675000_N6200000,Lavalleja,UY-LA,-34.326525999999994,-55.097809000000005,15146.58895387779,grid,7500,-34.3,-55.1,160.0,2949.3131784385573,Lavalleja,mismo_departamento,True,True,58096.67806708863,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_LA_G_E675000_N6225000,Lavalleja,UY-LA,-34.101184999999994,-55.102868,31350.318546208666,grid,7500,-34.1,-55.1,246.0,295.48597134373193,Lavalleja,mismo_departamento,True,True,81207.23308388422,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_LA_G_E675000_N6250000,Lavalleja,UY-LA,-33.87583600000001,-55.107871,20479.47322527888,grid,7500,-33.899998,-55.1,104.0,2777.145389406257,Lavalleja,mismo_departamento,True,True,105026.31015642981,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_LA_G_E675000_N6275000,Lavalleja,UY-LA,-33.650476999999995,-55.112818,13807.22601703995,grid,7500,-33.7,-55.1,154.0,5619.95065479759,Lavalleja,mismo_departamento,True,True,129278.27681228309,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_LA_G_E700000_N6225000,Lavalleja,UY-LA,-34.096702,-54.832009,9263.617310949438,grid,7500,-34.1,-54.799995,146.0,2977.057118585956,Lavalleja,mismo_departamento,True,True,80383.71422818705,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_LA_G_E700000_N6250000,Lavalleja,UY-LA,-33.87138999999999,-54.837725,23624.88998833796,grid,7500,-33.899998,-54.799995,67.0,4717.652729619486,Lavalleja,mismo_departamento,True,True,102927.43023225338,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_LA_G_E700000_N6275000,Lavalleja,UY-LA,-33.64606899999998,-54.843377,27873.307439362543,grid,7500,-33.6,-54.799995,153.0,6505.596278502374,Lavalleja,mismo_departamento,True,True,118092.1752861443,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_LA_G_E700000_N6300000,Lavalleja,UY-LA,-33.420738,-54.848967,7740.56386004992,grid,7500,-33.399998,-54.799995,105.0,5103.676772063729,Lavalleja,mismo_departamento,True,True,113047.14444107727,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_LA_G_E725000_N6250000,Lavalleja,UY-LA,-33.866353,-54.567642,8628.71072848459,grid,7500,-33.899998,-54.6,66.0,4785.1775421544535,Lavalleja,mismo_departamento,True,True,85912.83569698861,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_LA_G_E725000_N6275000,Lavalleja,UY-LA,-33.64107399999999,-54.573999,17134.460798501153,grid,7500,-33.6,-54.6,55.0,5156.319861908387,Lavalleja,mismo_departamento,True,True,93507.27277825245,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_MA_G_E675000_N6150000,Maldonado,UY-MA,-34.777181,-55.087522,11151.258671007065,grid,7500,-34.8,-55.1,30.0,2777.071600961312,Maldonado,mismo_departamento,True,True,11151.258671007065,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_MA_G_E700000_N6150000,Maldonado,UY-MA,-34.772583,-54.814476,12614.325337419748,grid,7500,-34.8,-54.799995,53.0,3318.0953662586603,Maldonado,mismo_departamento,True,True,12614.325337419747,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_MA_G_E700000_N6175000,Maldonado,UY-MA,-34.54729900000001,-54.820385,15579.191005020186,grid,7500,-34.5,-54.799995,109.0,5571.486121100653,Maldonado,mismo_departamento,True,True,35367.69350641866,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_MO_F_RP_E569972_N6146656,Montevideo,UY-MO,-34.819959923306975,-56.234876622924894,5540.557403253214,representative_point_fallback,7500,-34.8,-56.199997,29.0,3883.070185793406,Montevideo,mismo_departamento,True,True,5912.620399061295,costa,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_PA_G_E400000_N6450000,Paysandú,UY-PA,-32.081855999999995,-58.059617,8308.709040201129,grid,7500,-32.1,-58.1,19.0,4309.330712623874,Paysandú,mismo_departamento,True,True,8308.709040201129,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_PA_G_E425000_N6425000,Paysandú,UY-PA,-32.309310999999994,-57.796701,26151.33622762925,grid,7500,-32.3,-57.799995,62.0,1077.758749105916,Paysandú,mismo_departamento,True,True,28532.73865379742,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
